"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000170782",0,NA,NA,NA,NA,NA
"ENSG00000170786",0,NA,NA,NA,NA,NA
"ENSG00000170788",0.866142775403485,-0.687810846394946,1.88483938114384,-0.364917484893348,0.715173001978696,NA
"ENSG00000170790",0,NA,NA,NA,NA,NA
"ENSG00000170791",396.82678704092,0.702238678473316,0.130075406199259,5.39870448221071,6.7123833190188e-08,2.53513828844239e-06
"ENSG00000170801",1074.10159309993,-0.20868985879071,0.303994681861065,-0.686491808057643,0.492403028371358,0.76472415366401
"ENSG00000170802",302.10986615497,1.0049163915501,0.240056126310882,4.18617265467614,2.83697583364374e-05,0.000539057569763535
"ENSG00000170803",0.0897385035327833,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000170807",0.263036354459798,1.70103957139277,3.517325312939,0.483617356954514,0.628657454288762,NA
"ENSG00000170819",0,NA,NA,NA,NA,NA
"ENSG00000170820",0.131518177229899,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000170827",5.46557813908358,0.295288256643004,0.670829876552732,0.440183520388857,0.659804194419417,NA
"ENSG00000170832",1494.06740274264,0.171213370344108,0.0941718633558896,1.81809474977751,0.0690496523211987,0.249643586632741
"ENSG00000170835",21.6396316883332,-0.211240454819648,0.559482039316381,-0.377564318378759,0.705754275703245,0.895196692255079
"ENSG00000170836",417.395463591586,-0.638030509783502,0.136545449437403,-4.67266036629069,2.97323202396722e-06,7.39402282479204e-05
"ENSG00000170837",0.50630090995881,0.305598603600717,3.11414676799785,0.0981323702341725,0.921827183837729,NA
"ENSG00000170848",9.59035017109708,-1.53573125472381,1.12055686409106,-1.37050720399586,0.170528628156276,NA
"ENSG00000170852",610.851700008834,0.147825301974808,0.124380728975616,1.18849039712405,0.234640260902728,0.526390396175101
"ENSG00000170854",491.351651630017,-0.506861366347709,0.13907420894429,-3.64453891339943,0.000267871605624359,0.00357122840420856
"ENSG00000170855",332.122755358067,-0.223446205969343,0.176024284613876,-1.26940556218984,0.204296453395762,0.484963916407337
"ENSG00000170858",0,NA,NA,NA,NA,NA
"ENSG00000170860",416.233557595106,-0.191038515427434,0.139584914138145,-1.36861864053852,0.171118514111532,0.438509288700364
"ENSG00000170871",1298.54100672598,-0.0446218059960951,0.115537077100352,-0.386212003245832,0.699339664801035,0.892326602680215
"ENSG00000170873",1670.51689714334,1.8807736463541,0.443287759680172,4.24278271908762,2.20765157813304e-05,0.000434783916135565
"ENSG00000170876",3795.38410471994,0.365208197877897,0.127057785310633,2.87434726636412,0.00404863535809289,0.0324942143605283
"ENSG00000170881",778.637301615242,0.0186235221095593,0.153813552379086,0.121078551411778,0.903628817668801,0.972669398976119
"ENSG00000170889",539.956198963311,0.042187821412297,0.424052401078372,0.099487283423022,0.920751384166037,0.978934325906156
"ENSG00000170890",1.47320793044175,-0.0573495681080643,1.5581496685058,-0.0368061998582332,0.970639530627684,NA
"ENSG00000170891",41.3734766023841,0.549616703149096,1.10853129351388,0.495806213469079,0.620031140633509,0.848272052835998
"ENSG00000170892",117.825761725761,0.169638522734742,0.350947947691669,0.483372317320918,0.628831400302276,0.854126431717586
"ENSG00000170893",0.229169940718143,-1.27294280041894,3.52673698421313,-0.360940667284538,0.71814380181505,NA
"ENSG00000170899",431.570178945163,-0.706121593939988,0.172717414270084,-4.08830572715616,4.34535233984946e-05,0.00077061312865363
"ENSG00000170903",487.994902236104,0.0652906173285298,0.137857379536026,0.473609882534198,0.635778126891783,0.85809465011991
"ENSG00000170906",46.7851696372766,-0.328694068375822,0.329666522513663,-0.997050188383019,0.318740149449468,0.62328206112488
"ENSG00000170909",21.4475906709223,1.04882908922091,0.423106138142887,2.47887939849908,0.0131795860696216,0.0795880767436413
"ENSG00000170915",189.079638452744,-0.186219568939646,0.173271838916497,-1.07472495302246,0.28249788852283,0.584165827645858
"ENSG00000170917",114.909001048353,-0.505321814811864,0.312228446116544,-1.61843618381666,0.105568629363172,0.328843457775655
"ENSG00000170920",0,NA,NA,NA,NA,NA
"ENSG00000170921",2222.13507360992,0.876488385439668,0.246106161064665,3.56142398730672,0.000368848897831277,0.00467465820724242
"ENSG00000170923",0,NA,NA,NA,NA,NA
"ENSG00000170925",0,NA,NA,NA,NA,NA
"ENSG00000170927",1.55419201939873,0.635297803696851,1.356642721403,0.468286744677954,0.639579546292879,NA
"ENSG00000170929",0,NA,NA,NA,NA,NA
"ENSG00000170935",0,NA,NA,NA,NA,NA
"ENSG00000170946",212.909389745892,0.130283577789502,0.150549193213723,0.865388747746713,0.386825454862046,0.685923371254617
"ENSG00000170948",0,NA,NA,NA,NA,NA
"ENSG00000170949",772.029701172719,0.0599563830625369,0.172541674267417,0.347489285224,0.728223766766928,0.905645339767213
"ENSG00000170950",0,NA,NA,NA,NA,NA
"ENSG00000170953",0,NA,NA,NA,NA,NA
"ENSG00000170954",165.05470744697,-0.210665489011629,0.215279738479267,-0.97856626220269,0.327794336032073,0.633785933768128
"ENSG00000170955",962.670666696122,0.15067819252061,0.224992824232254,0.66970221399181,0.503047640046543,0.772808631565113
"ENSG00000170956",0,NA,NA,NA,NA,NA
"ENSG00000170959",7.90453531809805,-0.148093547332998,0.597610093484037,-0.247809648711955,0.804281689152682,NA
"ENSG00000170961",407.522267490153,-0.116126281043576,0.33758090107772,-0.343995411686045,0.730849736712224,0.906454775407962
"ENSG00000170962",2627.40039162095,0.529262058957314,0.658385815973507,0.803878282485069,0.421467273651943,0.714235410032301
"ENSG00000170965",5.03101370551609,-3.1900495292819,1.40194348360305,-2.27544802382714,0.0228790672869753,NA
"ENSG00000170967",0.106073888419472,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000170989",247.221432217298,-1.45118909248896,0.280003540780916,-5.18275264820462,2.18634907242702e-07,7.34196379199716e-06
"ENSG00000171004",0.0897385035327833,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000171014",0,NA,NA,NA,NA,NA
"ENSG00000171016",449.646469631084,-0.300239339177291,0.138079573115084,-2.1743935935191,0.0296755888124512,0.14027365560692
"ENSG00000171017",81.2770967131961,0.20970816283161,0.326522739842489,0.642246732747528,0.520712994187908,0.783137864645072
"ENSG00000171033",252.046880652192,-1.37882047798587,0.378662674372137,-3.64128965251751,0.000271275719410544,0.00360708583886979
"ENSG00000171044",14.9037802898711,0.0226442588812099,0.574948894535343,0.0393848202795665,0.968583582181909,0.991832322488714
"ENSG00000171045",175.468144920314,0.00374517676350473,0.253705240302954,0.0147619211926113,0.988222118755672,0.99631496362747
"ENSG00000171049",2.10968390408864,0.753920641709016,1.24172718450099,0.607154817192792,0.543748174128319,NA
"ENSG00000171051",3.4704229825253,3.01615365901356,1.41257254968551,2.13522035359179,0.0327430151131127,NA
"ENSG00000171053",0,NA,NA,NA,NA,NA
"ENSG00000171054",0,NA,NA,NA,NA,NA
"ENSG00000171055",1290.706479805,0.0565488465052117,0.141552498327237,0.399490275152077,0.689531987921708,0.887578915166254
"ENSG00000171056",5.68324917233582,-0.440707716970554,0.719609369499131,-0.612426318569614,0.540255733316029,NA
"ENSG00000171060",0.302100607536886,0.695546456598816,3.52545350230414,0.197292761383529,0.843598443602933,NA
"ENSG00000171067",960.353029977797,0.114193944238808,0.0993707717352965,1.14917034702113,0.250485745578054,0.545624166242939
"ENSG00000171084",27.1948828781766,-0.7544241466907,0.460387892828204,-1.63867069148193,0.101281861102068,0.319765225430648
"ENSG00000171094",2.56567620730667,-0.717253424436513,1.14240108967317,-0.627847286666817,0.530103985691578,NA
"ENSG00000171097",68.8155791080881,-0.518073813458173,0.237014093139375,-2.185835477528,0.0288276441627028,0.137466835908103
"ENSG00000171100",215.601268004775,-0.0183011988942677,0.16302720613568,-0.112258556887962,0.910618400848374,0.97540955377669
"ENSG00000171101",0.375761850845173,1.06496390568614,3.51183976067429,0.303249572378457,0.761699673172203,NA
"ENSG00000171102",0,NA,NA,NA,NA,NA
"ENSG00000171103",156.304418679719,0.143133536145889,0.162835006258775,0.879009614913044,0.379396062608824,0.678221368468495
"ENSG00000171105",679.766167785161,0.496856434024755,0.231685496490568,2.14452972478137,0.031990466342291,0.147892433685591
"ENSG00000171109",931.775077033661,0.19590136443961,0.148702589829447,1.3174038506276,0.187703290904669,0.463293080304957
"ENSG00000171115",0.196284843779606,0.173365714697881,3.5338115409304,0.0490591285612917,0.960872174846211,NA
"ENSG00000171116",16.8462735809967,-0.126144602639792,0.476287495661905,-0.264849704828984,0.791125244754165,0.932347041615581
"ENSG00000171119",8.30339408312725,0.612620973135686,0.790379657030724,0.775097091234816,0.438282290269103,NA
"ENSG00000171121",45.9929324692801,-0.0781085029300075,0.37012211326232,-0.211034413052346,0.832860418277459,0.950183334508794
"ENSG00000171124",2.05415429970813,0.530440317236196,1.22360183672515,0.433507290783305,0.664646270583626,NA
"ENSG00000171126",0.212362104004103,0.17336571469788,3.5338115409304,0.0490591285612916,0.960872174846211,NA
"ENSG00000171130",310.039155858266,-0.170426583283434,0.237308330427309,-0.718165194523747,0.472655435806863,0.750129951051318
"ENSG00000171132",404.930443582885,-1.16631825838947,0.229705357829067,-5.07745343605513,3.82527212871389e-07,1.19451023483241e-05
"ENSG00000171133",0.186293186425353,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000171135",469.879012193548,0.381332190921747,0.11152113118781,3.41937161917373,0.000627659424358588,0.0071312092887553
"ENSG00000171136",0,NA,NA,NA,NA,NA
"ENSG00000171148",1825.739462147,0.237744171736587,0.0791268188243157,3.00459661173094,0.0026593328650611,0.0232675574145576
"ENSG00000171150",1344.15275562993,-0.476141017305767,0.160640788591713,-2.9640107066203,0.00303657721532861,0.0258946857692296
"ENSG00000171155",548.292489085899,0.552769089567787,0.143089359045848,3.86310409980012,0.000111955269805287,0.0017444059271616
"ENSG00000171159",487.071170072096,-0.00420843098400676,0.161679474563211,-0.0260294696984645,0.97923383298977,0.994135083515643
"ENSG00000171160",159.142239227991,-0.318402343767021,0.248088113464385,-1.28342442255997,0.199343422081934,0.478419822431439
"ENSG00000171161",267.401956118067,-0.202523256525225,0.140570945457998,-1.44071917468705,0.149664035554725,0.406284606287205
"ENSG00000171163",264.037863965121,-0.410484142138928,0.156952713399501,-2.61533638538698,0.00891396170721625,0.0590818162169759
"ENSG00000171169",168.468329120694,-0.0172146137003399,0.208745591507127,-0.0824669569117686,0.934275393372256,0.982345130982608
"ENSG00000171174",34.4570435020692,-0.57046684108161,0.330582732120992,-1.7256401670515,0.0844121683974548,0.283670711613693
"ENSG00000171180",0.106546340246823,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000171189",62.2373839836121,1.87918860436447,0.918684225857166,2.04552179244301,0.0408034429740834,0.174248070830639
"ENSG00000171195",0,NA,NA,NA,NA,NA
"ENSG00000171199",0,NA,NA,NA,NA,NA
"ENSG00000171201",0,NA,NA,NA,NA,NA
"ENSG00000171202",192.933723353507,0.192888106153691,0.216111702048174,0.892538924665423,0.372104138853788,0.672789793735778
"ENSG00000171204",489.532366056782,-0.296649924958095,0.130848547395375,-2.26712432704149,0.0233826318678472,0.118676259932488
"ENSG00000171206",2653.07596085245,0.0239197867391395,0.128615826340216,0.185978564378747,0.852461571207113,0.957375763080491
"ENSG00000171208",70.98535822416,-0.206304430819628,0.825102764155662,-0.250034831759099,0.802560412090048,0.937337428558747
"ENSG00000171209",0,NA,NA,NA,NA,NA
"ENSG00000171217",4.50624594125758,-0.277746338665029,0.847815617302972,-0.32760229110733,0.743212389407467,NA
"ENSG00000171219",14.0759573695818,1.17367992376155,1.10315540877496,1.0639298093683,0.287360497843996,0.589951842191584
"ENSG00000171222",409.034492809471,0.0998198509570863,0.157459622084054,0.633939353060309,0.526120401919466,0.78632556363169
"ENSG00000171223",856.866447917896,-0.0160802548937666,0.197768140605703,-0.0813086215227474,0.935196517710657,0.9826246191708
"ENSG00000171224",11.9484763056596,-0.254902230225875,0.750581003811533,-0.339606556696017,0.734152839788832,0.908394179624335
"ENSG00000171227",14.0998631298464,-1.44054904924816,0.828757616104377,-1.73820309008989,0.0821750348217771,0.278982493247212
"ENSG00000171234",1.33794880483985,-0.895916159591841,1.79517832803087,-0.499068056695277,0.617731440116502,NA
"ENSG00000171236",4.41617172351958,-0.305235905951004,0.757299951996331,-0.403058134556019,0.686905458093891,NA
"ENSG00000171241",57.573636398464,-0.400925717731001,0.404387947713629,-0.991438345276601,0.321471584160359,0.626923402280277
"ENSG00000171243",2.82885888242407,-1.0830648254032,1.16724268834357,-0.927883152508908,0.353468184501843,NA
"ENSG00000171246",17.8634993880539,-0.894655714286773,0.704333813828274,-1.27021548124183,0.204007884579017,0.484739242225404
"ENSG00000171262",540.168137483758,0.191980627803161,0.246456770515662,0.778962685429495,0.436001695928943,0.724685491298736
"ENSG00000171291",100.587100374198,0.302790227990247,0.231375368739211,1.3086536809868,0.190651688323807,0.466540607475208
"ENSG00000171295",165.47493426873,-0.146426665022939,0.190692547686167,-0.767867789274711,0.442565735609407,0.729978007602316
"ENSG00000171298",2928.91467108262,-0.071251105670497,0.19844823477389,-0.359041267117743,0.71956421798048,0.901761771638159
"ENSG00000171302",1426.53551002729,-0.00867914306220748,0.0966600977672989,-0.0897903401991356,0.928453824587074,0.980574140402458
"ENSG00000171303",7.64189193102737,1.09480208484206,0.939921008078441,1.16478095013565,0.244107671840555,NA
"ENSG00000171307",806.74940923233,0.219610253493213,0.139470716582325,1.57459758488861,0.115349360677839,0.345847427830181
"ENSG00000171310",117.791483758994,0.205716338886469,0.258966513552972,0.794374284397157,0.426977570191752,0.717949961202851
"ENSG00000171311",303.618335122531,-0.262881198405189,0.123313114814785,-2.13181865367714,0.0330217575483545,0.151046366073642
"ENSG00000171314",6363.71243999886,0.0681754895340891,0.179355922783788,0.380112841973299,0.703861653475424,0.894219003597458
"ENSG00000171316",20.687200532328,1.99635216444007,0.658169591503747,3.033188087403,0.00241984724491858,0.021672730055761
"ENSG00000171320",13.0884695314084,-0.11743260748469,0.528317333239778,-0.222276650975206,0.82409852729945,0.946962989070574
"ENSG00000171345",22.7232703170962,0.175808428397482,0.736391899820297,0.238743023165226,0.811304853557861,0.941404536249908
"ENSG00000171346",3.1373764096627,-1.75480758202614,1.14269565891085,-1.53567362258007,0.124618447502658,NA
"ENSG00000171357",49.7401513323695,-0.424624837477172,0.237508614852303,-1.78782920249537,0.0738035678984186,0.260272543103486
"ENSG00000171360",0,NA,NA,NA,NA,NA
"ENSG00000171365",339.010177739234,0.381581220834903,0.182599298416478,2.08971898656796,0.0366430504260069,0.16151309624618
"ENSG00000171368",4.82258779908515,1.63808424102894,0.774473147321658,2.11509494769946,0.0344218557516082,NA
"ENSG00000171385",122.150206381437,1.43512908016842,0.492187616888818,2.91581712120279,0.00354758376718245,0.0292318586256682
"ENSG00000171388",162.377982349975,-0.877033870400972,0.490570943524876,-1.78778193445226,0.0738111966080868,0.260272543103486
"ENSG00000171396",0,NA,NA,NA,NA,NA
"ENSG00000171401",0,NA,NA,NA,NA,NA
"ENSG00000171402",0,NA,NA,NA,NA,NA
"ENSG00000171403",0,NA,NA,NA,NA,NA
"ENSG00000171405",1.32828327865535,0.892128578644922,1.39556285992677,0.639260762995466,0.522653309156461,NA
"ENSG00000171408",971.975704590727,-0.292881460120789,0.272059250374442,-1.07653556979845,0.281687801833666,0.583194554312982
"ENSG00000171421",256.316832576321,0.19345076628373,0.202969566004014,0.953102330030619,0.340538225698867,0.645531446335878
"ENSG00000171425",320.829366509026,-0.166988770586485,0.182195053979378,-0.916538440200391,0.359384555349966,0.661207735309747
"ENSG00000171428",83.9064975188512,0.0739509871385001,0.228947844972032,0.323003639311537,0.746692485904829,0.91531021440944
"ENSG00000171431",0,NA,NA,NA,NA,NA
"ENSG00000171433",0,NA,NA,NA,NA,NA
"ENSG00000171435",2.15676530310124,0.965600792064964,1.237472579421,0.780300758273575,0.43521386659197,NA
"ENSG00000171443",118.996693355563,-0.304037940018053,0.194986149054214,-1.55927967957108,0.118930199076948,0.352948877937315
"ENSG00000171444",1173.7272898986,-0.0133094092332563,0.277214165771794,-0.0480112882983501,0.961707246221756,0.990321978511073
"ENSG00000171446",0,NA,NA,NA,NA,NA
"ENSG00000171448",206.193238005241,-0.176180196609657,0.218744921945865,-0.805413881348332,0.420580883968672,0.713691595261125
"ENSG00000171450",0.621267176450004,-0.936006906808055,2.40920437345527,-0.388512870523159,0.697636531351463,NA
"ENSG00000171451",2267.0860762941,-0.119233346852918,0.183960434944745,-0.648146689198315,0.516890078607413,0.781501471549293
"ENSG00000171453",225.944290786707,0.163412182501986,0.222636955712642,0.733984984563403,0.462957889557267,0.744661251562824
"ENSG00000171456",2117.27677362749,0.218369201125711,0.108527450730549,2.01211029703329,0.0442083114692927,0.183837143658
"ENSG00000171459",0,NA,NA,NA,NA,NA
"ENSG00000171462",18.0776464579655,0.397395487911954,0.442621011032886,0.897823370347025,0.369279723181919,0.670072688876013
"ENSG00000171466",438.540965244597,-0.142753097538959,0.214371287384662,-0.665915194523259,0.505465307887299,0.774340113769878
"ENSG00000171467",763.605163941353,-0.394746723061614,0.14613035205776,-2.70133286824344,0.00690621807381137,0.0483339522772057
"ENSG00000171469",630.454629229045,-0.605608939089082,0.146280298044972,-4.14005814305148,3.4721780402617e-05,0.00063740771417895
"ENSG00000171475",1038.01759609624,0.0755527993823156,0.0990605548990183,0.762693076566486,0.44564646054146,0.732586089753654
"ENSG00000171476",13.9922653724978,-0.375344632754297,0.530472521445623,-0.707566589370969,0.479214446998157,0.755617157708182
"ENSG00000171478",0,NA,NA,NA,NA,NA
"ENSG00000171481",0.13880171053401,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000171483",0.136165139327573,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000171484",0,NA,NA,NA,NA,NA
"ENSG00000171487",0.416405131602029,2.26766277181241,3.48234976624488,0.651187538309139,0.514925433672034,NA
"ENSG00000171488",273.664697631353,-0.103655146741909,0.173537989623636,-0.597305218106497,0.550303621255527,0.804240890081536
"ENSG00000171489",0.343665954068842,-0.506226020859113,3.52889772103195,-0.14345159901973,0.88593353419705,NA
"ENSG00000171490",2165.13188173395,-0.0109551652226402,0.141643886473975,-0.0773430149041628,0.938350672423485,0.983423706008039
"ENSG00000171492",534.116344871909,-0.660878469483632,0.144764309771905,-4.56520305678195,4.9901108563155e-06,0.000118271093769794
"ENSG00000171495",0.131518177229899,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000171496",2.9997287442868,-0.0546500131843439,0.933422175803538,-0.0585480124653118,0.953312119639647,NA
"ENSG00000171497",606.49081634449,-0.302151390922918,0.193592201359745,-1.56076220426587,0.118579868260718,0.35199766852383
"ENSG00000171501",0.0897385035327833,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000171502",78.1662192122899,-1.03628504944015,0.361290415127339,-2.86828824139966,0.00412699359368617,0.0329311475112629
"ENSG00000171503",946.224373369663,-0.381174024554427,0.198705322138596,-1.918287947459,0.0550745098243469,0.214532780681516
"ENSG00000171505",0.12262360047132,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000171509",36.8453134295342,-1.76199821513936,0.509267193847379,-3.45986986090333,0.00054043651128332,0.0063745412487429
"ENSG00000171517",10.3156725214783,-0.357960765382756,0.810705681939078,-0.441542193865684,0.658820522256239,0.870590420519216
"ENSG00000171522",352.490987204463,-0.0834002666398096,0.464775081265257,-0.179442207643252,0.857590492281621,0.959099630466641
"ENSG00000171530",957.242486394798,0.0663056827309675,0.106426921782647,0.62301607168891,0.533273960518551,0.790721963193015
"ENSG00000171532",1.19940677051491,1.27239175435551,1.50290932111544,0.846619111664802,0.397207457821665,NA
"ENSG00000171533",44.9886287761589,0.262010804866187,0.282266660336838,0.928238583166434,0.353283824508185,0.65588079766489
"ENSG00000171540",0,NA,NA,NA,NA,NA
"ENSG00000171551",0,NA,NA,NA,NA,NA
"ENSG00000171552",1993.8373157274,0.203064555670375,0.126142483069117,1.60980306340657,0.107440856248059,0.332381772637423
"ENSG00000171557",0,NA,NA,NA,NA,NA
"ENSG00000171560",0,NA,NA,NA,NA,NA
"ENSG00000171561",0,NA,NA,NA,NA,NA
"ENSG00000171564",0,NA,NA,NA,NA,NA
"ENSG00000171566",1195.0543052691,0.0453047085091521,0.1150589759238,0.393752057546176,0.69376410329754,0.889780575001754
"ENSG00000171570",39.2455478287757,-0.53145306250411,1.11198899437212,-0.477930146066053,0.632699924167514,0.85615130045987
"ENSG00000171574",214.442489785769,0.433506459381653,0.215981043021097,2.00715050412692,0.0447336400078008,0.185360048678015
"ENSG00000171587",0,NA,NA,NA,NA,NA
"ENSG00000171595",0,NA,NA,NA,NA,NA
"ENSG00000171596",10.8051310454632,1.0058400931199,0.588746394578004,1.70844374145316,0.0875540368259485,0.290663280957692
"ENSG00000171603",6904.33112544511,0.351672620879448,0.0839403411352599,4.18955434446912,2.79502840352604e-05,0.000533132306944609
"ENSG00000171604",690.973438416552,-0.593341473693779,0.14741293728182,-4.02502985582226,5.69680874171366e-05,0.000977102699810344
"ENSG00000171606",314.494494695451,-0.358189169170579,0.202799622118533,-1.7662220739308,0.0773585991299557,0.268222523769043
"ENSG00000171608",404.901199995409,0.723190458179203,0.209521374722436,3.45163093329858,0.000557209330309916,0.0065115241570553
"ENSG00000171611",0,NA,NA,NA,NA,NA
"ENSG00000171612",69.0287000592422,0.36417964621518,0.227478954441994,1.60093775315836,0.109390706692126,0.335870974810585
"ENSG00000171617",761.328627866691,-1.13334015380109,0.319097069662642,-3.55170968821271,0.000382736893245876,0.00482242117155474
"ENSG00000171621",764.212416063604,-0.0641410633177397,0.225284058127738,-0.284711949219998,0.775864835227262,0.926547305591932
"ENSG00000171631",6.32744888957284,0.755140478956696,0.774193650354172,0.975389656852959,0.329367012285309,NA
"ENSG00000171634",2000.28043944434,0.0190465405697617,0.0967531123479351,0.196857135729838,0.843939337969618,0.955179428062679
"ENSG00000171643",0,NA,NA,NA,NA,NA
"ENSG00000171649",129.493750101921,-0.266428724061892,0.213704904681939,-1.24671319293501,0.212502679625651,0.495970578352671
"ENSG00000171657",6.36515426874571,-0.565939920049124,1.20314004351314,-0.470385740297191,0.63807945014637,NA
"ENSG00000171658",67.703715884796,-0.30694206466122,0.540277711013237,-0.568119058781049,0.569954127269186,0.817926399679633
"ENSG00000171659",0.357421820090256,0.819084699919772,3.30257096775868,0.248014261590766,0.804123372323246,NA
"ENSG00000171680",147.61048229753,-0.721846147351417,0.336807015625013,-2.14320401257642,0.0320967202348069,0.148185487563058
"ENSG00000171681",1060.42101012629,-0.397179920932958,0.154372714663164,-2.57286348691601,0.0100860982190191,0.0649188089787695
"ENSG00000171695",0.726931410406295,-1.96952233963153,2.33955983811189,-0.841834565437321,0.399880561126644,NA
"ENSG00000171700",117.983709950888,0.196874572701879,0.207544130282432,0.94859137877793,0.342828477453021,0.647721717942366
"ENSG00000171703",580.546176802197,-0.034305437595372,0.141895835672318,-0.241764935756072,0.808962310208266,0.939851585148253
"ENSG00000171711",0,NA,NA,NA,NA,NA
"ENSG00000171714",2.68486196921714,1.0932854827261,1.41140090778682,0.774610159802471,0.438570052021766,NA
"ENSG00000171720",910.637895041954,-0.045327248361674,0.108463991264462,-0.417901349869701,0.676019245549959,0.880033649119317
"ENSG00000171722",0.276031689958137,1.53940924125342,3.52295592989654,0.436965228031857,0.662136565667062,NA
"ENSG00000171723",210.887627098327,-0.164694145895628,0.361230103824915,-0.455925860419025,0.648443292649179,0.864952762653851
"ENSG00000171724",16.1689645851538,-1.06456191495073,0.902637976819528,-1.17938968034753,0.238243042464092,0.531163091140685
"ENSG00000171729",188.072630718436,-0.152320826026431,0.271108503209964,-0.561844516947755,0.574221958492584,0.820301951091975
"ENSG00000171735",283.939264812781,0.0394108717042704,0.120959864394586,0.325817757001672,0.744562243065139,0.914202121529008
"ENSG00000171747",2.92252399185487,0.254881036725323,0.952929352977192,0.267471073200768,0.789106483332584,NA
"ENSG00000171757",57.41129236798,0.188608096788434,0.329225993203168,0.572883370943443,0.566723664607336,0.815799819454245
"ENSG00000171759",0,NA,NA,NA,NA,NA
"ENSG00000171763",121.653380348614,0.32121580866778,0.228356773032595,1.4066401639943,0.15953411700231,0.42115115949102
"ENSG00000171766",1.35929617292299,0.538642431065332,1.80001128461456,0.299243919007248,0.764753941135429,NA
"ENSG00000171772",2.22439956721194,0.437671796252723,1.19170558460588,0.367265037528099,0.713421330616602,NA
"ENSG00000171773",1.79984952194453,-0.887868482442079,1.25922903480156,-0.705088953561174,0.48075488048504,NA
"ENSG00000171777",3.46212611233029,0.47962036315555,1.01740017449851,0.471417614403261,0.637342539705494,NA
"ENSG00000171786",1.18533480329863,0.0420039858970695,1.58621732013931,0.0264805997033121,0.978874007367143,NA
"ENSG00000171790",17.2712319534965,1.16801928295147,0.503815885058971,2.31834548609906,0.0204305522070987,0.108000248927228
"ENSG00000171791",187.204891453812,-0.262239850091848,0.20857069174011,-1.25731879155204,0.208638222095089,0.490808616593682
"ENSG00000171792",353.301165154753,-0.690594218389047,0.146760776468899,-4.70557757327888,2.53148220682697e-06,6.40055058804581e-05
"ENSG00000171793",696.230481492342,1.63272249258278,0.232541395145414,7.02121225152964,2.19951417434713e-12,2.0690460975458e-10
"ENSG00000171794",0.0897385035327833,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000171798",47.310315350464,-1.099133421281,0.397531610899293,-2.76489564891342,0.00569410079105506,0.0418830288880665
"ENSG00000171804",1.48791296054589,0.106936541462498,1.5099622735113,0.0708206710448632,0.943540480016096,NA
"ENSG00000171806",73.6419167508606,-0.327319329607888,0.245137990126328,-1.33524522020927,0.181796101079555,0.454040559177087
"ENSG00000171811",11.9241439487842,-0.452848757137485,0.503506172921441,-0.89939067580834,0.368444603961269,0.669236450826747
"ENSG00000171812",573.159892071791,0.175499390880084,0.521092145389204,0.336791472358509,0.736274101989932,0.909792757272751
"ENSG00000171813",122.194423967459,-0.264529086442286,0.330008441355975,-0.801582787868576,0.422794337345934,0.715283762187687
"ENSG00000171815",16.9091115330462,0.316460353574597,0.424569961602238,0.745366799809253,0.456050008665932,0.739098703183043
"ENSG00000171817",44.7292996507023,-1.27366976000859,0.459088971257656,-2.77434188087644,0.00553135155218768,0.040964459294808
"ENSG00000171819",258.261736209332,5.89379338689516,1.37560260074924,4.28451747887436,1.83136211563088e-05,0.000368339697758694
"ENSG00000171823",124.748995243845,0.0793632151403934,0.191399247399755,0.414647477555833,0.678399986724726,0.882112723044805
"ENSG00000171824",1545.48230291835,0.618398513724139,0.175800769237679,3.51760982847621,0.000435452110887912,0.00535736979642358
"ENSG00000171827",203.353350553236,-0.12339440130906,0.183030699948778,-0.674173247130629,0.500201175987976,0.771283527829149
"ENSG00000171840",33.5546859231063,0.00668617484116578,0.381201294720798,0.0175397485102009,0.986006022991351,0.995603788132809
"ENSG00000171843",516.545943272702,0.11637240587679,0.210233438243601,0.553538993839541,0.579894387079655,0.823719798567002
"ENSG00000171847",14.1622354750139,-0.538385718308201,0.590435500950928,-0.911845099830722,0.361850265259287,0.663457826112103
"ENSG00000171848",63.6975437732269,-0.231635812975758,0.505392522195844,-0.45832853238378,0.646716428286238,0.863849901507916
"ENSG00000171853",633.945184677033,-0.109701168334517,0.152404279105405,-0.7198037284678,0.47164584897392,0.750008020024152
"ENSG00000171855",0,NA,NA,NA,NA,NA
